timeStamp, ,positionx,positiony,positionz,quaternionx,quaterniony,quaternionz,quaternionw
 264984.468750, , 1.205228, 0.863938, -4.006625, -0.706075, 0.689870, 0.155137, 0.038340
 264984.468750, , 1.205228, 0.863938, -4.006625, -0.706075, 0.689870, 0.155137, 0.038340
 264984.468750, , 1.205228, 0.863938, -4.006625, -0.706075, 0.689870, 0.155137, 0.038340
 264984.500000, , 1.205228, 0.863938, -4.006625, -0.706075, 0.689870, 0.155137, 0.038340
 264984.531250, , 1.212983, 0.863963, -4.004699, -0.705044, 0.689874, 0.161349, 0.030867
 264984.531250, , 1.212983, 0.863963, -4.004699, -0.705044, 0.689874, 0.161349, 0.030867
 264984.531250, , 1.212983, 0.863963, -4.004699, -0.705044, 0.689874, 0.161349, 0.030867
 264984.531250, , 1.225720, 0.863692, -4.003205, -0.703725, 0.689903, 0.168190, 0.022762
 264984.562500, , 1.225720, 0.863692, -4.003205, -0.703725, 0.689903, 0.168190, 0.022762
 264984.562500, , 1.225720, 0.863692, -4.003205, -0.703725, 0.689903, 0.168190, 0.022762
 264984.562500, , 1.234067, 0.864110, -4.001121, -0.702497, 0.689673, 0.175090, 0.013853
 264984.593750, , 1.234067, 0.864110, -4.001121, -0.702497, 0.689673, 0.175090, 0.013853
 264984.593750, , 1.234067, 0.864110, -4.001121, -0.702497, 0.689673, 0.175090, 0.013853
 264984.593750, , 1.234067, 0.864110, -4.001121, -0.702497, 0.689673, 0.175090, 0.013853
 264984.593750, , 1.242671, 0.864735, -3.998907, -0.700799, 0.689719, 0.182077, 0.004067
 264984.625000, , 1.242671, 0.864735, -3.998907, -0.700799, 0.689719, 0.182077, 0.004067
 264984.625000, , 1.242671, 0.864735, -3.998907, -0.700799, 0.689719, 0.189100, -0.003531
 264984.625000, , 1.250733, 0.865536, -3.995116, -0.698830, 0.689830, 0.189100, -0.003531
 264984.656250, , 1.250733, 0.865536, -3.995116, -0.698830, 0.689830, 0.189100, -0.003531
 264984.656250, , 1.250733, 0.865536, -3.995116, -0.698830, 0.689830, 0.189100, -0.003531
 264984.656250, , 1.259768, 0.865920, -3.991939, -0.696650, 0.690371, 0.194833, -0.010296
 264984.687500, , 1.259768, 0.865920, -3.991939, -0.696650, 0.690371, 0.194833, -0.010296
 264984.687500, , 1.259768, 0.865920, -3.991939, -0.696650, 0.690371, 0.194833, -0.010296
 264984.687500, , 1.259768, 0.865920, -3.991939, -0.696650, 0.690371, 0.194833, -0.010296
 264984.687500, , 1.270148, 0.867203, -3.989170, -0.694928, 0.690241, 0.200659, -0.019461
 264984.718750, , 1.270148, 0.867203, -3.989170, -0.694928, 0.690241, 0.200659, -0.019461
 264984.750000, , 1.270148, 0.867203, -3.989170, -0.694928, 0.690241, 0.200659, -0.019461
 264984.750000, , 1.270148, 0.867203, -3.989170, -0.694928, 0.690241, 0.200659, -0.019461
 264984.750000, , 1.278993, 0.867461, -3.985812, -0.692947, 0.690317, 0.206199, -0.027730
 264984.750000, , 1.278993, 0.867461, -3.985812, -0.692947, 0.690317, 0.206199, -0.027730
 264984.781250, , 1.278993, 0.867461, -3.985812, -0.692947, 0.690317, 0.206199, -0.027730
 264984.781250, , 1.287630, 0.867700, -3.982266, -0.690779, 0.690332, 0.212156, -0.035447
 264984.781250, , 1.287630, 0.867700, -3.982266, -0.690779, 0.690332, 0.212156, -0.035447
 264984.812500, , 1.287630, 0.867700, -3.982266, -0.690779, 0.690332, 0.212156, -0.035447
 264984.812500, , 1.287630, 0.867700, -3.982266, -0.690779, 0.690332, 0.212156, -0.035447
 264984.812500, , 1.296249, 0.867890, -3.978665, -0.687922, 0.690819, 0.218458, -0.042527
 264984.812500, , 1.296249, 0.867890, -3.978665, -0.687922, 0.690819, 0.218458, -0.042527
 264984.843750, , 1.305433, 0.866570, -3.974250, -0.684356, 0.692048, 0.223992, -0.050545
 264984.843750, , 1.305433, 0.866570, -3.974250, -0.684356, 0.692048, 0.223992, -0.050545
 264984.843750, , 1.305433, 0.866570, -3.974250, -0.684356, 0.692048, 0.223992, -0.050545
 264984.875000, , 1.305433, 0.866570, -3.974250, -0.684356, 0.692048, 0.223992, -0.050545
 264984.875000, , 1.314371, 0.866693, -3.971207, -0.680689, 0.692757, 0.230931, -0.058492
 264984.875000, , 1.314371, 0.866693, -3.971207, -0.680689, 0.692757, 0.230931, -0.058492
 264984.906250, , 1.314371, 0.866693, -3.971207, -0.680689, 0.692757, 0.230931, -0.058492
 264984.906250, , 1.323182, 0.866921, -3.968642, -0.677242, 0.693495, 0.236783, -0.065889
 264984.906250, , 1.323182, 0.866921, -3.968642, -0.677242, 0.693495, 0.236783, -0.065889
 264984.906250, , 1.323182, 0.866921, -3.968642, -0.677242, 0.693495, 0.236783, -0.065889
 264984.937500, , 1.323182, 0.866921, -3.968642, -0.677242, 0.693495, 0.236783, -0.065889
 264984.937500, , 1.323182, 0.866921, -3.968642, -0.677242, 0.693495, 0.236783, -0.065889
 264984.937500, , 1.333236, 0.869082, -3.966710, -0.673920, 0.694070, 0.242027, -0.074315
 264984.968750, , 1.333236, 0.869082, -3.966710, -0.673920, 0.694070, 0.242027, -0.074315
 264984.968750, , 1.342538, 0.869116, -3.964852, -0.670937, 0.694726, 0.246164, -0.081250
 264985.000000, , 1.342538, 0.869116, -3.964852, -0.670937, 0.694726, 0.246164, -0.081250
 264985.000000, , 1.342538, 0.869116, -3.964852, -0.670937, 0.694726, 0.246164, -0.081250
 264985.000000, , 1.351791, 0.869065, -3.963077, -0.668540, 0.695071, 0.249233, -0.088393
 264985.031250, , 1.351791, 0.869065, -3.963077, -0.668540, 0.695071, 0.249233, -0.088393
 264985.031250, , 1.351791, 0.869065, -3.963077, -0.668540, 0.695071, 0.249233, -0.088393
 264985.031250, , 1.351791, 0.869065, -3.961287, -0.665792, 0.694547, 0.255848, -0.094161
 264985.062500, , 1.365408, 0.873614, -3.961287, -0.665792, 0.694547, 0.255848, -0.094161
 264985.062500, , 1.365408, 0.873614, -3.961287, -0.665792, 0.694547, 0.255848, -0.094161
 264985.062500, , 1.375744, 0.873074, -3.958191, -0.662789, 0.694700, 0.262030, -0.097173
 264985.062500, , 1.375744, 0.873074, -3.958191, -0.662789, 0.694700, 0.262030, -0.097173
 264985.093750, , 1.375744, 0.873074, -3.958191, -0.662789, 0.694700, 0.262030, -0.097173
 264985.093750, , 1.375744, 0.873074, -3.958191, -0.662789, 0.694700, 0.262030, -0.097173
 264985.093750, , 1.375744, 0.873074, -3.958191, -0.662789, 0.694700, 0.262030, -0.097173
 264985.125000, , 1.386277, 0.872459, -3.955140, -0.660653, 0.694391, 0.266972, -0.100422
 264985.125000, , 1.386277, 0.872459, -3.955140, -0.660653, 0.694391, 0.266972, -0.100422
 264985.125000, , 1.386277, 0.872459, -3.955140, -0.660653, 0.694391, 0.266972, -0.100422
 264985.125000, , 1.386277, 0.872459, -3.955140, -0.660653, 0.694391, 0.266972, -0.100422
 264985.156250, , 1.386277, 0.872459, -3.955140, -0.660653, 0.694391, 0.266972, -0.100422
 264985.156250, , 1.398022, 0.873389, -3.956607, -0.658995, 0.693231, 0.271966, -0.105783
 264985.156250, , 1.398022, 0.873389, -3.956607, -0.658995, 0.693231, 0.271966, -0.105783
 264985.187500, , 1.409569, 0.872722, -3.954382, -0.657419, 0.692707, 0.275116, -0.110757
 264985.187500, , 1.409569, 0.872722, -3.954382, -0.657419, 0.692707, 0.275116, -0.110757
 264985.218750, , 1.409569, 0.872722, -3.954382, -0.657419, 0.692707, 0.275116, -0.110757
 264985.218750, , 1.409569, 0.872722, -3.954382, -0.657419, 0.692707, 0.275116, -0.110757
 264985.218750, , 1.421564, 0.871803, -3.952065, -0.656024, 0.692742, 0.277348, -0.113218
 264985.250000, , 1.421564, 0.871803, -3.952065, -0.656024, 0.692742, 0.277348, -0.113218
 264985.250000, , 1.421564, 0.871803, -3.952065, -0.656024, 0.692742, 0.277348, -0.113218
 264985.250000, , 1.437204, 0.871833, -3.952088, -0.654838, 0.692425, 0.279397, -0.116928
 264985.281250, , 1.437204, 0.871833, -3.952088, -0.654838, 0.692425, 0.279397, -0.116928
 264985.281250, , 1.449900, 0.871071, -3.950585, -0.653863, 0.692267, 0.280618, -0.120344
 264985.281250, , 1.449900, 0.871071, -3.950585, -0.653863, 0.692267, 0.280618, -0.120344
 264985.281250, , 1.449900, 0.871071, -3.950585, -0.653863, 0.692267, 0.280618, -0.120344
 264985.312500, , 1.449900, 0.871071, -3.950585, -0.653863, 0.692267, 0.280618, -0.122865
 264985.312500, , 1.465662, 0.871607, -3.949785, -0.653143, 0.692522, 0.280575, -0.122865
 264985.312500, , 1.465662, 0.871607, -3.949785, -0.653143, 0.692522, 0.280575, -0.122865
 264985.343750, , 1.465662, 0.871607, -3.949785, -0.653143, 0.692522, 0.280575, -0.122865
 264985.343750, , 1.465662, 0.871607, -3.949785, -0.653143, 0.692522, 0.280575, -0.122865
 264985.343750, , 1.479299, 0.871329, -3.948186, -0.652403, 0.692564, 0.281319, -0.124835
 264985.343750, , 1.479299, 0.871329, -3.948186, -0.652403, 0.692564, 0.281319, -0.124835
 264985.375000, , 1.493271, 0.871378, -3.946110, -0.652266, 0.692378, 0.282154, -0.124707
 264985.375000, , 1.493271, 0.871378, -3.946110, -0.652266, 0.692378, 0.282154, -0.124707
 264985.375000, , 1.493271, 0.871378, -3.946110, -0.652266, 0.692378, 0.282154, -0.124707
 264985.406250, , 1.493271, 0.871378, -3.946110, -0.652266, 0.692378, 0.282154, -0.124707
 264985.406250, , 1.493271, 0.871378, -3.946110, -0.652266, 0.692378, 0.282154, -0.124707
 264985.437500, , 1.507973, 0.873471, -3.942613, -0.652693, 0.691582, 0.283237, -0.124429
 264985.437500, , 1.507973, 0.873471, -3.942613, -0.652693, 0.691582, 0.283237, -0.124429
 264985.437500, , 1.507973, 0.873471, -3.942613, -0.652693, 0.691582, 0.283237, -0.124429
 264985.468750, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.468750, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.468750, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.500000, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.500000, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.500000, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.500000, , 1.522069, 0.874779, -3.940930, -0.654079, 0.689555, 0.284187, -0.126223
 264985.531250, , 1.534817, 0.878815, -3.938723, -0.655891, 0.687155, 0.285169, -0.127685
 264985.531250, , 1.534817, 0.878815, -3.938723, -0.655891, 0.687155, 0.285169, -0.127685
 264985.531250, , 1.549292, 0.881087, -3.936971, -0.657762, 0.684908, 0.286363, -0.127458
 264985.562500, , 1.563467, 0.883459, -3.935488, -0.660032, 0.682637, 0.286357, -0.127923
 264985.562500, , 1.563467, 0.883459, -3.935488, -0.660032, 0.682637, 0.286357, -0.127923
 264985.562500, , 1.563467, 0.883459, -3.935488, -0.660032, 0.682637, 0.286357, -0.127923
 264985.562500, , 1.577268, 0.885717, -3.934089, -0.662461, 0.680190, 0.285717, -0.129819
 264985.593750, , 1.577268, 0.885717, -3.934089, -0.662461, 0.680190, 0.285717, -0.129819
 264985.593750, , 1.577268, 0.885717, -3.934089, -0.662461, 0.678450, 0.285975, -0.129572
 264985.593750, , 1.598898, 0.885713, -3.934081, -0.664180, 0.678450, 0.285975, -0.129572
 264985.625000, , 1.598898, 0.885713, -3.934081, -0.664180, 0.678450, 0.285975, -0.129572
 264985.625000, , 1.598898, 0.885713, -3.934081, -0.664180, 0.678450, 0.285975, -0.129572
 264985.656250, , 1.613229, 0.886671, -3.932338, -0.664764, 0.677487, 0.287031, -0.129280
 264985.656250, , 1.613229, 0.886671, -3.932338, -0.664764, 0.677487, 0.287031, -0.129280
 264985.656250, , 1.613229, 0.886671, -3.932338, -0.664764, 0.677487, 0.287031, -0.129280
 264985.687500, , 1.613229, 0.886671, -3.932338, -0.664764, 0.677487, 0.287031, -0.129280
 264985.687500, , 1.627564, 0.887235, -3.930594, -0.665067, 0.676859, 0.287676, -0.129576
 264985.687500, , 1.627564, 0.887235, -3.930594, -0.665067, 0.676859, 0.287676, -0.129576
 264985.718750, , 1.627564, 0.887235, -3.930594, -0.665067, 0.676859, 0.287676, -0.129576
 264985.718750, , 1.644611, 0.885571, -3.928975, -0.664931, 0.676842, 0.288176, -0.129251
 264985.718750, , 1.644611, 0.885571, -3.928975, -0.664931, 0.676842, 0.288176, -0.129251
 264985.718750, , 1.644611, 0.885458, -3.926872, -0.663898, 0.677665, 0.289006, -0.128395
 264985.750000, , 1.659413, 0.885458, -3.926872, -0.663898, 0.677665, 0.289006, -0.128395
 264985.750000, , 1.659413, 0.885458, -3.926872, -0.663898, 0.677665, 0.289006, -0.128395
 264985.750000, , 1.659413, 0.885458, -3.926872, -0.663898, 0.677665, 0.289006, -0.128395
 264985.781250, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.781250, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.781250, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.781250, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.812500, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.812500, , 1.673756, 0.885282, -3.924366, -0.662969, 0.678103, 0.289860, -0.128957
 264985.812500, , 1.689973, 0.885124, -3.922886, -0.661930, 0.678458, 0.290614, -0.130717
 264985.843750, , 1.689973, 0.885124, -3.922886, -0.661930, 0.678458, 0.290614, -0.130717
 264985.843750, , 1.704010, 0.884936, -3.919429, -0.660987, 0.678725, 0.291641, -0.131811
 264985.843750, , 1.704010, 0.884936, -3.919429, -0.660987, 0.678725, 0.291641, -0.131811
 264985.875000, , 1.704010, 0.884936, -3.919429, -0.660987, 0.678725, 0.291641, -0.131811
 264985.875000, , 1.717617, 0.884661, -3.915419, -0.660064, 0.679146, 0.292335, -0.132727
 264985.906250, , 1.717617, 0.884661, -3.915419, -0.660064, 0.679146, 0.292335, -0.132727
 264985.906250, , 1.717617, 0.884661, -3.915419, -0.660064, 0.679146, 0.292335, -0.132727
 264985.906250, , 1.733416, 0.884993, -3.910172, -0.659137, 0.679720, 0.292862, -0.133232
 264985.937500, , 1.733416, 0.884993, -3.910172, -0.659137, 0.679720, 0.292862, -0.133232
 264985.937500, , 1.733416, 0.884993, -3.910172, -0.659137, 0.679720, 0.292862, -0.134541
 264985.937500, , 1.747075, 0.884235, -3.904994, -0.658387, 0.679897, 0.293540, -0.134541
 264985.937500, , 1.747075, 0.884235, -3.904994, -0.658387, 0.679897, 0.293540, -0.134541
 264985.968750, , 1.747075, 0.884235, -3.904994, -0.658387, 0.679897, 0.293540, -0.134541
 264985.968750, , 1.747075, 0.884235, -3.904994, -0.658387, 0.679897, 0.293540, -0.134541
 264985.968750, , 1.760762, 0.883199, -3.899135, -0.658001, 0.679316, 0.294440, -0.137367
 264986.000000, , 1.760762, 0.883199, -3.899135, -0.658001, 0.679316, 0.294440, -0.137367
 264986.000000, , 1.760762, 0.883199, -3.899135, -0.658001, 0.679316, 0.294440, -0.137367
 264986.000000, , 1.774737, 0.881776, -3.892170, -0.657677, 0.678910, 0.295239, -0.139197
 264986.000000, , 1.774737, 0.881776, -3.892170, -0.657677, 0.678910, 0.295239, -0.139197
 264986.031250, , 1.774737, 0.881776, -3.892170, -0.657677, 0.678910, 0.295239, -0.139197
 264986.031250, , 1.787856, 0.878623, -3.885009, -0.657016, 0.679122, 0.296512, -0.138573
 264986.031250, , 1.787856, 0.878623, -3.885009, -0.657016, 0.679122, 0.296512, -0.138573
 264986.062500, , 1.787856, 0.878623, -3.885009, -0.657016, 0.679122, 0.296512, -0.138573
 264986.062500, , 1.802238, 0.876321, -3.876249, -0.656742, 0.679342, 0.297178, -0.137364
 264986.062500, , 1.802238, 0.876321, -3.876249, -0.656742, 0.679342, 0.297178, -0.137364
 264986.093750, , 1.802238, 0.876321, -3.876249, -0.656742, 0.679342, 0.297178, -0.137364
 264986.093750, , 1.816036, 0.874035, -3.866340, -0.656714, 0.679133, 0.298068, -0.136602
 264986.125000, , 1.816036, 0.874035, -3.866340, -0.656714, 0.679133, 0.298068, -0.136602
 264986.125000, , 1.816036, 0.874035, -3.866340, -0.656714, 0.679133, 0.298068, -0.136602
 264986.125000, , 1.816036, 0.874035, -3.866340, -0.656714, 0.679133, 0.298068, -0.136602
 264986.156250, , 1.816036, 0.874035, -3.866340, -0.656714, 0.679133, 0.298068, -0.136602
 264986.156250, , 1.830148, 0.871783, -3.856658, -0.657059, 0.678708, 0.298676, -0.135726
 264986.156250, , 1.830148, 0.871783, -3.856658, -0.657059, 0.678708, 0.298676, -0.135726
 264986.156250, , 1.830148, 0.871783, -3.856658, -0.657059, 0.678708, 0.298676, -0.135726
 264986.187500, , 1.830148, 0.871783, -3.856658, -0.657059, 0.678708, 0.298676, -0.135726
 264986.187500, , 1.844359, 0.870012, -3.846648, -0.656855, 0.678376, 0.299594, -0.136349
 264986.187500, , 1.844359, 0.870012, -3.846648, -0.656855, 0.678376, 0.299594, -0.136349
 264986.218750, , 1.844359, 0.870012, -3.846648, -0.656855, 0.678810, 0.299240, -0.137185
 264986.218750, , 1.858763, 0.868836, -3.836372, -0.656394, 0.678810, 0.299240, -0.137185
 264986.218750, , 1.858763, 0.868836, -3.836372, -0.656394, 0.678810, 0.299240, -0.137185
 264986.250000, , 1.858763, 0.868836, -3.836372, -0.656394, 0.678810, 0.299240, -0.137185
 264986.250000, , 1.868336, 0.866359, -3.825936, -0.656019, 0.679197, 0.298447, -0.138778
 264986.250000, , 1.868336, 0.866359, -3.825936, -0.656019, 0.679197, 0.298447, -0.138778
 264986.250000, , 1.868336, 0.866359, -3.825936, -0.656019, 0.679197, 0.298447, -0.138778
 264986.281250, , 1.883026, 0.866568, -3.814284, -0.656101, 0.679290, 0.298113, -0.138654
 264986.281250, , 1.883026, 0.866568, -3.814284, -0.656101, 0.679290, 0.298113, -0.138654
 264986.281250, , 1.883026, 0.866568, -3.814284, -0.656101, 0.679290, 0.298113, -0.138654
 264986.312500, , 1.883026, 0.866568, -3.814284, -0.656101, 0.679290, 0.298113, -0.138654
 264986.312500, , 1.897624, 0.867476, -3.801833, -0.656843, 0.679906, 0.296663, -0.135189
 264986.343750, , 1.897624, 0.867476, -3.801833, -0.656843, 0.679906, 0.296663, -0.135189
 264986.343750, , 1.897624, 0.867476, -3.801833, -0.656843, 0.679906, 0.296663, -0.135189
 264986.343750, , 1.913848, 0.869235, -3.790565, -0.658321, 0.680358, 0.293666, -0.132233
 264986.375000, , 1.913848, 0.869235, -3.790565, -0.658321, 0.680358, 0.293666, -0.132233
 264986.375000, , 1.913848, 0.869235, -3.790565, -0.658321, 0.680358, 0.293666, -0.132233
 264986.375000, , 1.927844, 0.871272, -3.779087, -0.660284, 0.679706, 0.290948, -0.131810
 264986.375000, , 1.927844, 0.871272, -3.779087, -0.660284, 0.679706, 0.290948, -0.131810
 264986.406250, , 1.927844, 0.871272, -3.779087, -0.660284, 0.679706, 0.290948, -0.131810
 264986.406250, , 1.927844, 0.871272, -3.767835, -0.660739, 0.678977, 0.291409, -0.132271
 264986.406250, , 1.941786, 0.873150, -3.767835, -0.660739, 0.678977, 0.291409, -0.132271
 264986.437500, , 1.941786, 0.873150, -3.767835, -0.660739, 0.678977, 0.291409, -0.132271
 264986.437500, , 1.941786, 0.873150, -3.767835, -0.660739, 0.678977, 0.291409, -0.132271
 264986.437500, , 1.958225, 0.875100, -3.757947, -0.660979, 0.677968, 0.292953, -0.132835
 264986.468750, , 1.958225, 0.875100, -3.757947, -0.660979, 0.677968, 0.292953, -0.132835
 264986.468750, , 1.958225, 0.875100, -3.757947, -0.660979, 0.677968, 0.292953, -0.132835
 264986.468750, , 1.972455, 0.876445, -3.747513, -0.661328, 0.677393, 0.293793, -0.132173
 264986.468750, , 1.972455, 0.876445, -3.747513, -0.661328, 0.677393, 0.293793, -0.132173
 264986.500000, , 1.972455, 0.876445, -3.747513, -0.661328, 0.677393, 0.293793, -0.132173
 264986.500000, , 1.972455, 0.876445, -3.747513, -0.661328, 0.677393, 0.293793, -0.132173
 264986.500000, , 1.986595, 0.877657, -3.737537, -0.661192, 0.677621, 0.294023, -0.131172
 264986.531250, , 1.986595, 0.877657, -3.737537, -0.661192, 0.677621, 0.294023, -0.131172
 264986.531250, , 1.986595, 0.877657, -3.737537, -0.661192, 0.677621, 0.294023, -0.131172
 264986.562500, , 2.000622, 0.880451, -3.727630, -0.660877, 0.677772, 0.294232, -0.131511
 264986.562500, , 2.000622, 0.880451, -3.727630, -0.660877, 0.677772, 0.294232, -0.131511
 264986.562500, , 2.000622, 0.880451, -3.727630, -0.660877, 0.677772, 0.294232, -0.131511
 264986.593750, , 2.000622, 0.880451, -3.727630, -0.660877, 0.678170, 0.293012, -0.133103
 264986.593750, , 2.014802, 0.881487, -3.719077, -0.660691, 0.678170, 0.293012, -0.133103
 264986.593750, , 2.014802, 0.881487, -3.719077, -0.660280, 0.677866, 0.294574, -0.133244
 264986.593750, , 2.028991, 0.882054, -3.710211, -0.660280, 0.677866, 0.294574, -0.133244
 264986.625000, , 2.028991, 0.882054, -3.710211, -0.660280, 0.677866, 0.294574, -0.133244
 264986.625000, , 2.028991, 0.882054, -3.710211, -0.660280, 0.677866, 0.294574, -0.133244
 264986.625000, , 2.028991, 0.882054, -3.710211, -0.660280, 0.677866, 0.294574, -0.133244
 264986.656250, , 2.039890, 0.882903, -3.703285, -0.660321, 0.677898, 0.294956, -0.132027
 264986.656250, , 2.039890, 0.882903, -3.703285, -0.660321, 0.677898, 0.294956, -0.132027
 264986.656250, , 2.039890, 0.882903, -3.703285, -0.660321, 0.677898, 0.294956, -0.132027
 264986.687500, , 2.053921, 0.882447, -3.694999, -0.660794, 0.677998, 0.294304, -0.130591
 264986.687500, , 2.053921, 0.882447, -3.694999, -0.660794, 0.677998, 0.294304, -0.130591
 264986.687500, , 2.053921, 0.882447, -3.694999, -0.660794, 0.677998, 0.294304, -0.130591
 264986.687500, , 2.053921, 0.882447, -3.694999, -0.660794, 0.677998, 0.294304, -0.130591
 264986.718750, , 2.053921, 0.882447, -3.689662, -0.661643, 0.678068, 0.292786, -0.129335
 264986.718750, , 2.064324, 0.881312, -3.689662, -0.661643, 0.678068, 0.292786, -0.129335
 264986.718750, , 2.064324, 0.881312, -3.689662, -0.661643, 0.678068, 0.292786, -0.129335
 264986.750000, , 2.064324, 0.881312, -3.689662, -0.661643, 0.678068, 0.292786, -0.129335
 264986.750000, , 2.078673, 0.880197, -3.681703, -0.662401, 0.678291, 0.290992, -0.128337
 264986.750000, , 2.078673, 0.880197, -3.681703, -0.662401, 0.678291, 0.290992, -0.128337
 264986.750000, , 2.078673, 0.880197, -3.681703, -0.662401, 0.678291, 0.287516, -0.125941
 264986.781250, , 2.093205, 0.878846, -3.673514, -0.663330, 0.679313, 0.287516, -0.125941
 264986.812500, , 2.093205, 0.878846, -3.673514, -0.663330, 0.679313, 0.287516, -0.125941
 264986.812500, , 2.093205, 0.878846, -3.673514, -0.663330, 0.679313, 0.287516, -0.125941
 264986.812500, , 2.093205, 0.878846, -3.673514, -0.663330, 0.679313, 0.287516, -0.125941
 264986.812500, , 2.107836, 0.877251, -3.665017, -0.665024, 0.680746, 0.281918, -0.121864
 264986.843750, , 2.107836, 0.877251, -3.665017, -0.665024, 0.680746, 0.281918, -0.121864
 264986.843750, , 2.107836, 0.877100, -3.659782, -0.667129, 0.681389, 0.276885, -0.118249
 264986.843750, , 2.118483, 0.877100, -3.659782, -0.667129, 0.681389, 0.276885, -0.118249
 264986.875000, , 2.118483, 0.877100, -3.659782, -0.667129, 0.681389, 0.276885, -0.118249
 264986.875000, , 2.118483, 0.877100, -3.659782, -0.667129, 0.681389, 0.276885, -0.118249
 264986.875000, , 2.133412, 0.876143, -3.651685, -0.670373, 0.681384, 0.270026, -0.115762
 264986.906250, , 2.133412, 0.876143, -3.651685, -0.670373, 0.681384, 0.270026, -0.115762
 264986.906250, , 2.133412, 0.876143, -3.651685, -0.670373, 0.681384, 0.270026, -0.115762
 264986.906250, , 2.148484, 0.875560, -3.643462, -0.674634, 0.680469, 0.262624, -0.113400
 264986.906250, , 2.148484, 0.875560, -3.643462, -0.674634, 0.680469, 0.262624, -0.113400
 264986.937500, , 2.148484, 0.875560, -3.643462, -0.674634, 0.680469, 0.262624, -0.113400
 264986.937500, , 2.164089, 0.875283, -3.636211, -0.679398, 0.679455, 0.254957, -0.108420
 264986.937500, , 2.164089, 0.875283, -3.636211, -0.679398, 0.679455, 0.254957, -0.108420
 264986.968750, , 2.164089, 0.875283, -3.636211, -0.679398, 0.679455, 0.254957, -0.108420
 264986.968750, , 2.164089, 0.875283, -3.636211, -0.679398, 0.679455, 0.254957, -0.108420
 264986.968750, , 2.179757, 0.875089, -3.627211, -0.684452, 0.678825, 0.245812, -0.101484
 264986.968750, , 2.179757, 0.875089, -3.627211, -0.684452, 0.678825, 0.245812, -0.101484
 264987.000000, , 2.179757, 0.875089, -3.627211, -0.684452, 0.678825, 0.245812, -0.101484
 264987.031250, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.031250, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.031250, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.031250, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.062500, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.062500, , 2.195902, 0.873776, -3.618524, -0.689218, 0.677710, 0.238925, -0.092745
 264987.062500, , 2.211539, 0.874086, -3.609761, -0.693720, 0.677246, 0.230749, -0.082732
 264987.093750, , 2.211539, 0.874086, -3.609761, -0.693720, 0.677246, 0.230749, -0.082732
 264987.093750, , 2.226421, 0.874968, -3.601731, -0.698257, 0.674817, 0.225169, -0.079736
 264987.093750, , 2.226421, 0.874968, -3.601731, -0.698257, 0.674817, 0.225169, -0.079736
 264987.125000, , 2.241026, 0.876195, -3.593389, -0.702386, 0.671479, 0.222970, -0.077805
 264987.125000, , 2.241026, 0.876195, -3.593389, -0.702386, 0.671479, 0.222970, -0.077805
 264987.125000, , 2.241026, 0.876195, -3.593389, -0.702386, 0.671479, 0.222970, -0.077805
 264987.125000, , 2.241026, 0.876195, -3.593389, -0.702386, 0.671479, 0.222970, -0.077805
 264987.156250, , 2.258255, 0.876536, -3.585945, -0.705254, 0.670775, 0.217954, -0.071925
 264987.156250, , 2.258255, 0.876536, -3.585945, -0.705254, 0.670775, 0.217954, -0.071925
 264987.156250, , 2.258255, 0.876536, -3.585945, -0.705254, 0.670775, 0.217954, -0.071925
 264987.187500, , 2.258255, 0.876536, -3.585945, -0.705254, 0.670775, 0.217954, -0.071925
 264987.187500, , 2.273175, 0.877413, -3.576990, -0.707525, 0.670738, 0.212852, -0.064903
 264987.187500, , 2.273175, 0.877413, -3.576990, -0.707525, 0.670738, 0.212852, -0.064903
 264987.187500, , 2.287509, 0.878107, -3.567569, -0.709242, 0.671083, 0.207821, -0.058603
 264987.218750, , 2.287509, 0.878107, -3.567569, -0.709242, 0.671083, 0.207821, -0.058603
 264987.250000, , 2.287509, 0.878107, -3.567569, -0.709242, 0.671083, 0.207821, -0.058603
